postid,postyear,postdate,en_title,en_pageid,ar,ar_pageid,ar_title,zh,zh_pageid,zh_title,es,es_pageid,es_title,topic,category,updated_topic
2837,2017,5-Jun,Peter Sallis,951922,FALSE,,,FALSE,,,TRUE,4985548,Peter Sallis,5,Person,2
2838,2017,5-Jun,Cheick Tioté,2943775,TRUE,889347,شيخ تيوتي,TRUE,5706715,谢克·蒂奥特,TRUE,4449262,Cheick Tioté,5,Person,2
2842,2017,3-Jun,2017 UEFA Champions League Final,47098394,TRUE,3213742,نهائي دوري أبطال أوروبا 2017,TRUE,5658904,2017年歐洲冠軍聯賽決賽,TRUE,7543394,Final de la Liga de Campeones de la UEFA 2016-17,2,Sports,4
2843,2017,2-Jun,Jeffrey Tate,3979611,FALSE,,,TRUE,5701776,傑弗里·泰特,TRUE,587115,Jeffrey Tate,5,Person,2
2845,2017,1-Jun,2017 Resorts World Manila attack,54199570,TRUE,3649902,هجوم منتجع وورلد مانيلا 2017,FALSE,,,TRUE,7947687,Asalto al Resorts World Manila,0,Other,5
2846,2017,1-Jun,Paris Agreement,30242372,TRUE,2995130,اتفاق باريس للمناخ,TRUE,5173416,巴黎協議,TRUE,7217696,Acuerdo de París,-1,Society and social science,6
2848,2017,31-Jul,Liu Wen-hsiung,58422490,FALSE,,,TRUE,811346,劉文雄,FALSE,,,5,Person,2
2852,2017,26-Jul,Geoffrey Gurrumul Yunupingu,17081371,FALSE,,,FALSE,,,TRUE,5860416,Geoffrey Gurrumul Yunupingu,5,Person,2
2853,2017,25-Jul,Barbara Sinatra,1916929,FALSE,,,FALSE,,,TRUE,8016303,Barbara Sinatra,5,Person,2
2856,2017,23-Jul,John Kundla,1466373,TRUE,3003210,جون كوندلا,TRUE,647925,约翰·库达尔,TRUE,889739,John Kundla,5,Person,2
2858,2017,23-Jul,2017 Open Championship,51092891,FALSE,,,FALSE,,,TRUE,8000044,The Open Championship 2017,2,Sports,4
2860,2017,23-Jul,2017 Tour de  France,49098974,TRUE,3550776,سباق طواف فرنسا 2017,TRUE,6217249,2017年环法自行车赛,TRUE,7620364,Tour de Francia 2017,2,Sports,4
2862,2017,22-Jul,Stubbs (cat),36454701,FALSE,,,TRUE,5174377,史塔布斯 (貓),TRUE,5705059,Stubbs,-1,Person,6
2864,2017,20-Jul,Chester Bennington,142809,TRUE,63614,تشستر بنينغتون,TRUE,509163,查斯特·班寧頓,TRUE,121889,Chester Bennington,5,Person,2
2865,2017,20-Jul,"Indian presidential election, 2017",50351424,TRUE,3732691,الانتخابات الرئاسية الهندية 2017,TRUE,5748879,2017年印度總統選舉,TRUE,8162523,Elecciones presidenciales de India de 2017,1,Society and social science,3
2866,2017,19-Jul,Blaoui Houari,54603055,TRUE,1512207,بلاوي الهواري,FALSE,,,FALSE,,,5,Person,2
2867,2017,18-Jul,Red West,4002416,TRUE,5004758,ريد ويست,FALSE,,,FALSE,,,5,Person,2
2868,2017,16-Jul,George A. Romero,362109,TRUE,209575,جورج روميرو,TRUE,4006145,喬治·安德魯·羅梅羅,TRUE,262460,George A. Romero,5,Person,2
2869,2017,15-Jul,Martin Landau,261053,TRUE,1654926,مارتن لانداو,TRUE,4040458,马丁·兰道,TRUE,395337,Martin Landau,5,Person,2
2870,2017,13-Jul,Abdul-Rahman bin Abdulaziz Al Saud,8614766,TRUE,49780,عبد الرحمن بن عبد العزيز آل سعود,FALSE,,,FALSE,,,5,Person,2
2871,2017,12-Jul,Chuck Blazer,31201532,FALSE,,,FALSE,,,TRUE,8005334,Chuck Blazer,5,Person,2
2872,2017,12-Jul,Luiz Inácio Lula da Silva,99328,TRUE,16544,لويس إيناسيو لولا دا سيلفا,TRUE,32488,路易斯·伊纳西奥·卢拉·达席尔瓦,TRUE,116931,Luiz Inácio Lula da Silva,5,Person,2
2873,2017,12-Jul,Larsen Ice Shelf,1121556,TRUE,3716757,كتلة لارسن الجليدية,TRUE,3330467,拉森冰架,TRUE,374085,Barrera de hielo Larsen,2,None,4
2874,2017,9-Jul,Anton Nossik,51501981,TRUE,3709765,أنطون نوسك,FALSE,,,FALSE,,,5,Person,2
2878,2017,8-Jul,2017 British and Irish Lions tour to New Zealand,40136047,FALSE,,,FALSE,,,TRUE,7589132,Gira de los Leones Británico-Irlandeses 2017,6,Sports,1
2879,2017,7-Jul,Treaty on the Prohibition of Nuclear Weapons,51022732,FALSE,,,TRUE,5627589,禁止核武器条约,TRUE,7992355,Tratado sobre la Prohibición de las Armas Nucleares,4,Society and social science,3
2880,2017,6-Jul,Joan Boocock Lee,54485831,FALSE,,,FALSE,,,TRUE,8729395,Joan Boocock Lee,5,Person,2
2881,2017,4-Jul,Daniil Granin,3021819,TRUE,3702455,دانييل غرانين,FALSE,,,FALSE,,,5,Person,2
2883,2017,30-Aug,2017 South Asian floods,55136467,TRUE,3797839,فيضانات جنوب آسيا 2017,TRUE,5889492,2017年南亞水災,TRUE,8078637,Inundaciones de Asia del Sur de 2017,3,Other,1
2884,2017,30-Aug,Sumiteru Taniguchi,12753911,FALSE,,,FALSE,,,TRUE,4121530,Sumiteru Taniguchi,5,Person,2
2885,2017,29-Aug,David Tang,9244976,FALSE,,,TRUE,392046,鄧永鏘,FALSE,,,5,Person,2
2886,2017,26-Aug,Tobe Hooper,304429,TRUE,2886586,توبي هوبر,TRUE,5661596,陶比·胡柏,TRUE,281469,Tobe Hooper,5,Person,2
2889,2017,26-Aug,Floyd Mayweather Jr. vs. Conor McGregor,54304370,TRUE,3781242,فلويد مايويذر ضد كونور ماكغريغور,TRUE,5759216,弗洛伊德·梅威瑟对康纳·麦格雷戈,TRUE,8051270,Floyd Mayweather Jr. vs. Conor McGregor,-1,Sports,6
2891,2017,25-Aug,Hurricane Harvey,55016388,TRUE,3776682,إعصار هارفي,TRUE,5868602,2017年颶風哈維,TRUE,8051712,Huracán Harvey,3,Science and nature,1
2894,2017,23-Aug,Izak Parviz Nazarian,46522696,TRUE,3942430,إيزاك بارفيز نازاريان,FALSE,,,FALSE,,,5,Person,2
2898,2017,21-Aug,James Joseph Dresnok,19614110,FALSE,,,TRUE,5886092,詹姆斯·约瑟夫·德雷斯诺克,FALSE,,,5,Person,2
2900,2017,20-Aug,Jerry Lewis,15967,TRUE,1491885,جيري لويس,TRUE,4645363,傑利·路易斯,TRUE,29539,Jerry Lewis,5,Person,2
2901,2017,19-Aug,"Solar eclipse of August 21, 2017",4762233,TRUE,3706928,كسوف الشمس في 21 أغسطس 2017,TRUE,2817100,2017年8月21日日食,TRUE,8028454,Eclipse solar del 21 de agosto de 2017,6,Science and nature,1
2902,2017,19-Aug,2017 Khatauli train derailment,54959870,TRUE,3771622,حادثة قطار خاتولي 2017,FALSE,,,FALSE,,,5,Other,2
2903,2017,18-Aug,2017 Turku attack,54950592,TRUE,3770147,هجوم توركو 2017,FALSE,,,TRUE,8043779,Atentado de Turku de 2017,0,Other,5
2904,2017,17-Aug,Mohamed Refaat El-Saeed,37087061,TRUE,56856,رفعت السعيد,FALSE,,,FALSE,,,-1,None,6
2906,2017,17-Aug,2017 imprisonment of Hong Kong democracy activists,54950444,FALSE,,,TRUE,4260281,重奪「公民廣場」行動,FALSE,,,-1,Other,6
2908,2017,14-Aug,2017 Sierra Leone mudslides,54901237,TRUE,3764094,الانهيارات الطينية في سيراليون 2017,FALSE,,,TRUE,8042156,Inundaciones de Sierra Leona de 2017,0,Other,5
2909,2017,14-Aug,2017 PGA Championship,51214379,FALSE,,,FALSE,,,TRUE,8047301,Campeonato de la PGA 2017,2,Sports,4
2911,2017,12-Aug,The International 2017,53606165,FALSE,,,TRUE,6233695,2017年Dota 2國際邀請賽,TRUE,8025398,The International 2017,2,Sports,4
2915,2017,11-Aug,The Obelisk Gate,54858054,TRUE,4746851,بوابة المسلة,FALSE,,,FALSE,,,-1,Art and culture,6
2916,2017,11-Aug,Yisrael Kristal,49235579,TRUE,3129593,يسرائيل كريستال,TRUE,5378314,伊斯雷爾·克里斯塔爾,TRUE,8036868,Yisrael Kristal,5,Person,2
2917,2017,10-Aug,Ruth Pfau,7663317,TRUE,3760026,روث بفاو,TRUE,1078960,路得·普福,TRUE,2628538,Ruth Pfau,5,Person,2
2918,2017,9-Aug,"Kenyan general election, 2017",51027962,TRUE,3760736,الانتخابات الرئاسية الكينية 2017,FALSE,,,TRUE,8045434,Elecciones generales de Kenia de 2017,1,Society and social science,3
2919,2017,8-Aug,2017 Jiuzhaigou earthquake,54813383,TRUE,3760052,زلزال جيوزيغو 2017,TRUE,5768680,2017年九寨沟地震,TRUE,8035708,Terremoto de Jiuzhaigou de 2017,3,Science and nature,1
2921,2017,8-Aug,Barbara Cook,858382,FALSE,,,FALSE,,,TRUE,8031537,Barbara Cook,5,Person,2
2922,2017,7-Aug,Haruo Nakajima,8660880,FALSE,,,TRUE,1412730,中島春雄,FALSE,,,5,Person,2
2924,2017,7-Aug,Don Baylor,606467,FALSE,,,FALSE,,,TRUE,5899819,Don Baylor,5,Person,2
2926,2017,5-Aug,Dionigi Tettamanzi,1355026,TRUE,3754333,ديونيغي تيتامانزي,FALSE,,,TRUE,122795,Dionigi Tettamanzi,5,Person,2
2928,2017,3-Aug,Neymar,15326144,TRUE,666738,نيمار,TRUE,1235632,内马尔,TRUE,2788999,Neymar,2,Person,4
2929,2017,3-Aug,List of most expensive association football transfers,43724769,TRUE,3235532,قائمة أغلى صفقات انتقال لاعبي كرة القدم,TRUE,5873424,最高足球轉會費列表,TRUE,8027290,Anexo:Fichajes más caros de la historia del fútbol,2,None,4
2932,2017,1-Aug,Jeffrey Brotman,34966644,FALSE,,,TRUE,5761725,傑弗里·布羅特曼,FALSE,,,5,Person,2
2933,2017,1-Aug,Shahid Khaqan Abbasi,4928424,TRUE,3755135,شهيد خاقان عباسي,TRUE,5758363,沙希德·哈坎·阿巴西,TRUE,8029396,Shahid Khaqan Abbasi,4,Person,3
2934,2017,30-Sep,Monty Hall,342256,TRUE,813670,مونتي هول,TRUE,5913620,蒙蒂·霍尔,TRUE,8556847,Monty Hall,5,Person,2
2935,2017,26-Sep,Women's rights in Saudi Arabia,14493286,TRUE,1305077,حقوق المرأة في السعودية,FALSE,,,FALSE,,,1,Society and social science,3
2938,2017,25-Sep,"Iraqi Kurdistan independence referendum, 2017",43291067,TRUE,3525550,استفتاء انفصال كردستان العراق 2017,TRUE,5896461,2017年伊拉克库尔德斯坦独立公投,TRUE,8078448,Referéndum de independencia del Kurdistán iraquí de 2017,4,Society and social science,3
2939,2017,24-Sep,"German federal election, 2017",37968708,TRUE,3844344,الانتخابات الفيدرالية الألمانية 2017,TRUE,5506370,2017年德国联邦议院选举,TRUE,6348665,Elecciones federales de Alemania de 2017,1,Society and social science,3
2940,2017,23-Sep,"New Zealand general election, 2017",42167824,FALSE,,,TRUE,5748033,2017年紐西蘭大選,TRUE,8103062,Elecciones generales de Nueva Zelanda de 2017,6,Society and social science,1
2941,2017,21-Sep,Liliane Bettencourt,684923,TRUE,1772006,ليليان بيتنكور,TRUE,3570059,利利安·贝滕科特,TRUE,36869,Liliane Bettencourt,5,Person,2
2943,2017,19-Sep,2017 Puebla earthquake,55287670,TRUE,3835314,زلزال وسط المكسيك 2017,TRUE,5899575,2017年普埃布拉州地震,TRUE,8096068,Terremoto de Puebla de 2017,3,Science and nature,1
2944,2017,19-Sep,Hurricane Maria,55262011,TRUE,3827849,إعصار ماريا,TRUE,5899670,颶風瑪麗亞 (2017年),TRUE,8094788,Huracán María,3,Science and nature,1
2945,2017,19-Sep,Dominica,11898195,TRUE,83414,دومينيكا,TRUE,19873,多米尼克,TRUE,10002,Dominica,-1,Other,6
2947,2017,17-Sep,69th Primetime Emmy Awards,52963808,TRUE,3723169,حفل توزيع جوائز الإيمي التاسع والستون,TRUE,5742154,第69屆黃金時段艾美獎,TRUE,7998199,Anexo:Premios Primetime Emmy de 2017,2,Art and culture,4
2950,2017,16-Sep,Arjan Singh,2667234,FALSE,,,TRUE,3940424,阿尔琼·辛格,FALSE,,,5,Person,2
2951,2017,15-Sep,Violet Brown,44016163,TRUE,3564515,فويلت براون,TRUE,5401162,維奧萊特·布朗,TRUE,7663323,Violet Brown,5,Person,2
2952,2017,15-Sep,Harry Dean Stanton,163146,TRUE,2332316,هاري دين ستانتون,TRUE,5900074,哈里·迪恩·斯坦頓,TRUE,992159,Harry Dean Stanton,5,Person,2
2953,2017,14-Sep,Bakhshali manuscript,4305817,TRUE,3967398,مخطوطة بخشالي,TRUE,6028964,巴赫沙利手稿,FALSE,,,6,Art and culture,1
2954,2017,14-Sep,2017 Nasiriyah attacks,55236413,TRUE,3817526,هجوم الناصرية 2017,FALSE,,,FALSE,,,0,Other,5
2956,2017,13-Sep,Pete Domenici,321180,FALSE,,,FALSE,,,TRUE,752964,Pete Domenici,5,Person,2
2957,2017,13-Sep,Frank Vincent,1548050,TRUE,3815551,فرانك فنسنت,FALSE,,,TRUE,2298110,Frank Vincent,5,Person,2
2959,2017,13-Sep,2024 Summer Olympics,8351239,TRUE,893440,الألعاب الأولمبية الصيفية 2024,TRUE,866255,2024年夏季奥林匹克运动会,TRUE,1059271,Juegos Olímpicos de París 2024,2,Sports,4
2960,2017,13-Sep,2028 Summer Olympics,12695048,TRUE,893441,الألعاب الأولمبية الصيفية 2028,TRUE,599885,2028年夏季奥林匹克运动会,TRUE,7996740,Juegos Olímpicos de Los Ángeles 2028,2,Sports,4
2961,2017,13-Sep,"Singaporean presidential election, 2017",38259672,FALSE,,,TRUE,5264144,2017年新加坡總統選舉,TRUE,8082852,Elecciones presidenciales de Singapur de 2017,1,Society and social science,3
2962,2017,13-Sep,Halimah Yacob,26832345,TRUE,3814552,حليمة يعقوب,TRUE,5700165,哈莉玛·雅各布,TRUE,8082882,Halimah Yacob,1,Person,3
2965,2017,8-Sep,Pierre Bergé,1750118,TRUE,3258839,بيير بيرج,TRUE,1009017,皮埃爾·貝爾傑,TRUE,5263373,Pierre Bergé,-1,None,6
2966,2017,8-Sep,2017 Chiapas earthquake,55177736,TRUE,3810202,زلزال تشياباس 2017,TRUE,5882564,2017年恰帕斯州地震,TRUE,8077305,Terremoto de Chiapas de 2017,3,Science and nature,1
2968,2017,6-Sep,Hurricane Irma,55140572,TRUE,3790243,إعصار إيرما,TRUE,5882844,颶風艾瑪,TRUE,8066562,Huracán Irma,1,Science and nature,3
2969,2017,6-Sep,Holger Czukay,329788,FALSE,,,FALSE,,,TRUE,763116,Holger Czukay,5,Person,2
2970,2017,5-Sep,Nicolaas Bloembergen,396737,TRUE,727844,نيكولاس بلومبرجن,TRUE,580270,尼古拉斯·布隆伯根,TRUE,683895,Nicolaas Bloembergen,5,Person,2
2971,2017,3-Sep,Walter Becker,550557,TRUE,3786619,والتر بيكر,FALSE,,,TRUE,8070609,Walter Becker,5,Person,2
2973,2017,3-Sep,2017 North Korean nuclear test,55128789,TRUE,3783633,الاختبار النووي الكوري الشمالي (2017),TRUE,5871496,2017年朝鲜核试验,TRUE,8070251,Prueba nuclear de Corea del Norte de 2017,4,Society and social science,3
2975,2017,1-Sep,Cormac Murphy-O'Connor,1057462,FALSE,,,TRUE,4535218,科爾馬克·墨菲-奧康納,TRUE,5710357,Cormac Murphy-O'Connor,5,Person,2
2976,2017,1-Sep,Shelley Berman,1253783,TRUE,3783009,شيلي بيرمان,FALSE,,,FALSE,,,5,Person,2
2978,2017,1-Sep,"Kenyan general election, 2017",51027962,TRUE,3760736,الانتخابات الرئاسية الكينية 2017,FALSE,,,TRUE,8045434,Elecciones generales de Kenia de 2017,1,Society and social science,3
2981,2017,29-Oct,Ninian Stephen,373223,TRUE,3921068,نينيان ستيفين,FALSE,,,FALSE,,,5,Person,2
2982,2017,29-Oct,"Icelandic parliamentary election, 2017",52450631,FALSE,,,TRUE,5940957,2017年冰島議會選舉,TRUE,8161128,Elecciones parlamentarias de Islandia de 2017,1,Society and social science,3
2983,2017,27-Oct,Kazakh language,71833,TRUE,95805,لغة قازاقية,TRUE,41648,哈萨克语,TRUE,34513,Idioma kazajo,5,Art and culture,2
2985,2017,27-Oct,"Catalan independence referendum, 2017",59164970,TRUE,3854688,استفتاء استقلال كتالونيا 2017,TRUE,5905087,2017年加泰隆尼亞獨立公投,TRUE,8173082,Referéndum de independencia de Cataluña de 2017,1,Society and social science,3
2987,2017,26-Oct,Sakharov Prize,1055590,TRUE,1191200,جائزة سخاروف لحرية الفكر,TRUE,630699,萨哈罗夫奖,TRUE,217807,Premio Sájarov,2,Art and culture,4
2988,2017,25-Oct,Pinito del Oro,55635559,FALSE,,,FALSE,,,TRUE,694814,Pinito del Oro,5,Person,2
2989,2017,24-Oct,Fats Domino,147321,TRUE,3915347,فاتس دومينو,TRUE,4200426,胖子多米诺,TRUE,291555,Fats Domino,5,Person,2
2991,2017,24-Oct,Robert Guillaume,624363,TRUE,1374248,روبرت جويلامي,FALSE,,,TRUE,1415659,Robert Guillaume,5,Person,2
2992,2017,24-Oct,19th National Congress of the Communist Party of China,50762528,FALSE,,,TRUE,5289033,中国共产党第十九次全国代表大会,TRUE,8143216,XIX Congreso Nacional del Partido Comunista de China,4,Other,3
2993,2017,22-Oct,George Young (rock musician),1931951,FALSE,,,FALSE,,,TRUE,642781,George Young,5,Person,2
2994,2017,22-Oct,"Japanese general election, 2017",44724744,TRUE,3919006,الانتخابات العامة اليابانية 2017,TRUE,5737958,第48屆日本眾議院議員總選舉,TRUE,8105476,Elecciones generales de Japón de 2017,4,Society and social science,3
2995,2017,21-Oct,"Czech legislative election, 2017",40298601,FALSE,,,TRUE,5671486,2017年捷克立法选举,TRUE,8149685,Elecciones legislativas de la República Checa de 2017,1,Society and social science,3
2997,2017,19-Oct,"New Zealand general election, 2017",42167824,FALSE,,,TRUE,5748033,2017年紐西蘭大選,TRUE,8103062,Elecciones generales de Nueva Zelanda de 2017,6,Society and social science,1
2998,2017,18-Oct,Gord Downie,623768,FALSE,,,FALSE,,,TRUE,7423132,Gordon Downie,5,Person,2
3000,2017,17-Oct,Battle of Raqqa (2017),54234483,TRUE,3664123,معركة الرقة (2017),TRUE,5712333,拉卡之戰 (2017年),TRUE,7953107,Batalla de Al Raqa (2017),4,Society and social science,3
3002,2017,17-Oct,Battle of Marawi,54118340,TRUE,3642766,أزمة مراوي,TRUE,5700891,马拉维危机,TRUE,7932945,Batalla de Marawi (2017),5,Society and social science,2
3004,2017,16-Oct,Daphne Caruana Galizia,53850446,TRUE,3898044,دافني كاروانا غاليزيا,TRUE,5929034,達芙妮·卡魯阿娜·加里齊亞,TRUE,8139402,Daphne Caruana Galizia,0,Person,5
3005,2017,16-Oct,GW170817,55053716,TRUE,4621071,GW170817,TRUE,5927516,GW170817,TRUE,8141911,GW170817,-1,Science and nature,6
3007,2017,15-Oct,"Austrian legislative election, 2017",45431047,FALSE,,,TRUE,5927063,2017年奧地利議會選舉,TRUE,8071864,Elecciones legislativas de Austria de 2017,0,Society and social science,5
3008,2017,15-Oct,"Kyrgyz presidential election, 2017",52317331,TRUE,3896008,الانتخابات الرئاسية القيرغيزية 2017,TRUE,5927332,2017年吉爾吉斯斯坦總統選舉,TRUE,8143347,Elecciones presidenciales de Kirguistán de 2017,1,Society and social science,3
3010,2017,13-Oct,William Lombardy,1605710,TRUE,2189070,وليام لومباردي,TRUE,5283081,威廉·隆巴帝,TRUE,5993344,William Lombardy,5,Person,2
3011,2017,13-Oct,Albert Zafy,558137,TRUE,3176142,ألبرت زافي,FALSE,,,TRUE,162900,Albert Zafy,5,Person,2
3013,2017,10-Oct,October 2017 Northern California wildfires,55496400,TRUE,4036615,حرائق غابات شمال كاليفورنيا (أكتوبر 2017),TRUE,5925624,2017年10月加州北部山火,TRUE,8141727,Incendios forestales en California de 2017,-1,Other,6
3015,2017,9-Oct,Richard Thaler,888932,TRUE,3882393,ريتشارد ثالر,TRUE,1690729,理查德·塞勒,TRUE,75116,Richard Thaler,2,Person,4
3017,2017,7-Oct,Hurricane Nate,55446943,TRUE,3885687,إعصار نيت (2017),FALSE,,,TRUE,8122949,Huracán Nate (2017),3,Science and nature,1
3018,2017,5-Oct,Kazuo Ishiguro,83499,TRUE,1230471,كازوو إيشيغورو,TRUE,394017,石黑一雄,TRUE,119456,Kazuo Ishiguro,2,Person,4
3020,2017,3-Oct,Jalal Talabani,440244,TRUE,16415,جلال طالباني,TRUE,130484,贾拉勒·塔拉巴尼,TRUE,120741,Yalal Talabani,5,Person,2
3021,2017,3-Oct,Klaus Huber,1943548,TRUE,3813385,كلاوس هوبر,FALSE,,,TRUE,1151493,Klaus Huber,5,Person,2
3022,2017,2-Oct,Arthur Janov,350058,FALSE,,,TRUE,5520151,亞瑟·亞諾夫,FALSE,,,5,Person,2
3024,2017,1-Oct,Edmond Maire,55409955,FALSE,,,FALSE,,,TRUE,8114817,Edmond Maire,5,Person,2
3025,2017,30-Nov,Jim Nabors,555824,TRUE,3974327,جيم نابورس,FALSE,,,TRUE,8257074,Jim Nabors,5,Person,2
3026,2017,29-Nov,Jerry Fodor,427994,TRUE,2929014,جيري فودور,TRUE,1638207,杰瑞·福多,TRUE,390797,Jerry Fodor,5,Person,2
3027,2017,29-Nov,Slobodan Praljak,5714927,TRUE,3970990,سلوبودان برالياك,TRUE,5971313,斯洛博丹·普拉利亞克,TRUE,1817268,Slobodan Praljak,5,Person,2
3028,2017,29-Nov,Harumafuji Kōhei,9106065,FALSE,,,TRUE,3039481,日马富士公平,TRUE,2128462,Harumafuji Kōhei,5,Person,2
3029,2017,28-Nov,Shadia,1550926,TRUE,128368,شادية,FALSE,,,FALSE,,,5,Person,2
3030,2017,27-Nov,Mount Agung,1260534,TRUE,998395,جبل آغونغ,TRUE,1424292,阿贡火山,TRUE,5645407,Monte Agung,0,Geography and place,5
3033,2017,25-Nov,Rance Howard,2374035,TRUE,3967268,رانس هوارد,TRUE,6246933,兰斯·霍华德,TRUE,7564187,Rance Howard,5,Person,2
3035,2017,24-Nov,Emmerson Mnangagwa,6390734,TRUE,3962944,إمرسون منانغاغوا,TRUE,5957311,埃默森·姆南加古瓦,TRUE,8200841,Emmerson Mnangagwa,5,Person,2
3039,2017,21-Nov,Robert Mugabe,17380298,TRUE,253603,روبرت موغابي,TRUE,477823,羅伯·穆加貝,TRUE,119521,Robert Mugabe,5,Person,2
3040,2017,21-Nov,2017 Zimbabwean coup d'état,55798924,TRUE,3952094,انقلاب زيمبابوي 2017,TRUE,5957274,2017年津巴布韦政变,TRUE,8199358,Golpe de Estado en Zimbabue de 2017,5,Society and social science,2
